Time (s),Ch1,Ch2
-0.001931576,2.175130951,2.612394245
-0.001931446,2.176030642,2.610591175
-0.001931316,2.185027555,2.615098851
-0.001931186,2.170632494,2.620508062
-0.001931056,2.166134037,2.618704992
-0.001930926,2.167033729,2.621409598
-0.001930796,2.161635581,2.621409598
-0.001930666,2.159836198,2.618704992
-0.001930536,2.155337742,2.61329578
-0.001930406,2.155337742,2.624114203
-0.001930276,2.162535272,2.620508062
-0.001930146,2.157137124,2.627720344
-0.001930016,2.151738976,2.616901921
-0.001929886,2.157137124,2.61329578
-0.001929756,2.153538359,2.612394245
-0.001929626,2.152638668,2.616901921
-0.001929496,2.158936507,2.616901921
-0.001929366,2.157137124,2.615098851
-0.001929236,2.142742063,2.615098851
-0.001929106,2.142742063,2.608788104
-0.001928976,2.140942681,2.61329578
-0.001928846,2.13374515,2.616901921
-0.001928716,2.137343915,2.615098851
-0.001928586,2.132845459,2.616901921
-0.001928456,2.131945767,2.616000386
-0.001928326,2.132845459,2.622311133
-0.001928196,2.134644841,2.616000386
-0.001928066,2.131945767,2.623212668
-0.001927936,2.131945767,2.615098851
-0.001927806,2.138243607,2.621409598
-0.001927676,2.125647928,2.618704992
-0.001927546,2.127447311,2.616901921
-0.001927416,2.122948854,2.617803457
-0.001927286,2.121149472,2.610591175
-0.001927156,2.121149472,2.620508062
-0.001927026,2.119350089,2.616000386
-0.001926896,2.121149472,2.622311133
-0.001926766,2.113951941,2.612394245
-0.001926636,2.118450398,2.618704992
-0.001926506,2.110353176,2.620508062
-0.001926376,2.111252867,2.616000386
-0.001926246,2.11305225,2.619606527
-0.001926116,2.108553793,2.61329578
-0.001925986,2.100456571,2.609689639
-0.001925856,2.105854719,2.617803457
-0.001925726,2.111252867,2.616901921
-0.001925596,2.109453484,2.620508062
-0.001925466,2.104955028,2.623212668
-0.001925336,2.094158732,2.616000386
-0.001925206,2.100456571,2.61149271
-0.001925076,2.095058423,2.614197316
-0.001924946,2.096857806,2.624114203
-0.001924816,2.090559967,2.616901921
-0.001924686,2.089660275,2.617803457
-0.001924556,2.081563054,2.612394245
-0.001924426,2.08606151,2.61329578
-0.001924296,2.08606151,2.616901921
-0.001924166,2.082462745,2.615098851
-0.001924036,2.08606151,2.610591175
-0.001923906,2.084262128,2.606985034
-0.001923776,2.07256614,2.609689639
-0.001923646,2.07886398,2.619606527
-0.001923516,2.084262128,2.615098851
-0.001923386,2.082462745,2.621409598
-0.001923256,2.070766758,2.619606527
-0.001923126,2.07886398,2.620508062
-0.001922996,2.068967375,2.620508062
-0.001922866,2.074365523,2.624114203
-0.001922736,2.06536861,2.625917274
-0.001922606,2.068967375,2.616000386
-0.001922476,2.059970462,2.618704992
-0.001922346,2.061769845,2.616000386
-0.001922216,2.070766758,2.609689639
-0.001922086,2.052772931,2.606985034
-0.001921956,2.057271388,2.616901921
-0.001921826,2.054572314,2.610591175
-0.001921696,2.05187324,2.622311133
-0.001921566,2.05187324,2.614197316
-0.001921436,2.050973549,2.616901921
-0.001921306,2.041976636,2.616901921
-0.001921176,2.04467571,2.612394245
-0.001921046,2.049174166,2.616901921
-0.001920916,2.045575401,2.626818809
-0.001920786,2.037478179,2.610591175
-0.001920656,2.040177253,2.607886569
-0.001920526,2.036578488,2.617803457
-0.001920396,2.03837787,2.616901921
-0.001920266,2.034779105,2.618704992
-0.001920136,2.033879414,2.61329578
-0.001920006,2.042876327,2.616000386
-0.001919876,2.032979722,2.608788104
-0.001919746,2.03118034,2.610591175
-0.001919616,2.026681883,2.61329578
-0.001919486,2.036578488,2.609689639
-0.001919356,2.021283735,2.603378893
-0.001919226,2.027581575,2.616000386
-0.001919096,2.023083118,2.614197316
-0.001918966,2.014086205,2.605181963
-0.001918836,2.01768497,2.602477357
-0.001918706,2.01768497,2.610591175
-0.001918576,2.021283735,2.612394245
-0.001918446,2.014086205,2.618704992
-0.001918316,2.014086205,2.616901921
-0.001918186,1.999691144,2.61329578
-0.001918056,2.000590835,2.608788104
-0.001917926,2.006888674,2.617803457
-0.001917796,2.01048744,2.615098851
-0.001917666,2.001490526,2.615098851
-0.001917536,1.996092378,2.618704992
-0.001917406,1.995192687,2.615098851
-0.001917276,1.994292996,2.616000386
-0.001917146,1.99699207,2.612394245
-0.001917016,1.992493613,2.618704992
-0.001916886,1.994292996,2.61329578
-0.001916756,1.990694231,2.620508062
-0.001916626,1.986195774,2.614197316
-0.001916496,1.989794539,2.623212668
-0.001916366,1.982597009,2.623212668
-0.001916236,1.984396391,2.616901921
-0.001916106,1.978998243,2.618704992
-0.001915976,1.978998243,2.616901921
-0.001915846,1.978998243,2.616901921
-0.001915716,1.978098552,2.61149271
-0.001915586,1.978998243,2.607886569
-0.001915456,1.969101639,2.612394245
-0.001915326,1.97000133,2.608788104
-0.001915196,1.980797626,2.612394245
-0.001915066,1.976299169,2.61329578
-0.001914936,1.969101639,2.609689639
-0.001914806,1.963703491,2.606083498
-0.001914676,1.960104726,2.608788104
-0.001914546,1.9628038,2.607886569
-0.001914416,1.957405652,2.615098851
-0.001914286,1.964603182,2.615098851
-0.001914156,1.960104726,2.61329578
-0.001914026,1.957405652,2.615098851
-0.001913896,1.955606269,2.61329578
-0.001913766,1.957405652,2.614197316
-0.001913636,1.940311517,2.610591175
-0.001913506,1.944809973,2.606083498
-0.001913376,1.950208121,2.606985034
-0.001913246,1.947509047,2.602477357
-0.001913116,1.943010591,2.604280428
-0.001912986,1.93581306,2.602477357
-0.001912856,1.934913369,2.603378893
-0.001912726,1.934913369,2.61329578
-0.001912596,1.938512134,2.609689639
-0.001912466,1.939411825,2.610591175
-0.001912336,1.933113986,2.609689639
-0.001912206,1.919618616,2.604280428
-0.001912076,1.924117073,2.61329578
-0.001911946,1.926816147,2.61329578
-0.001911816,1.923217382,2.607886569
-0.001911686,1.924117073,2.609689639
-0.001911556,1.917819234,2.607886569
-0.001911426,1.918718925,2.615098851
-0.001911296,1.919618616,2.619606527
-0.001911166,1.920518308,2.620508062
-0.001911036,1.914220469,2.61149271
-0.001910906,1.916019851,2.61329578
-0.001910776,1.912421086,2.61149271
-0.001910646,1.908822321,2.61329578
-0.001910516,1.916919543,2.610591175
-0.001910386,1.902524481,2.61149271
-0.001910256,1.910621703,2.609689639
-0.001910126,1.91512016,2.606083498
-0.001909996,1.907022938,2.609689639
-0.001909866,1.90162479,2.605181963
-0.001909736,1.902524481,2.606985034
-0.001909606,1.904323864,2.610591175
-0.001909476,1.895326951,2.609689639
-0.001909346,1.900725099,2.614197316
-0.001909216,1.890828494,2.605181963
-0.001909086,1.895326951,2.609689639
-0.001908956,1.889029112,2.61329578
-0.001908826,1.891728186,2.608788104
-0.001908696,1.886330038,2.605181963
-0.001908566,1.884530655,2.601575822
-0.001908436,1.878232816,2.61329578
-0.001908306,1.883630964,2.610591175
-0.001908176,1.880032198,2.616000386
-0.001908046,1.883630964,2.616901921
-0.001907916,1.877333125,2.61329578
-0.001907786,1.873734359,2.609689639
-0.001907656,1.871035285,2.61149271
-0.001907526,1.875533742,2.605181963
-0.001907396,1.870135594,2.610591175
-0.001907266,1.873734359,2.612394245
-0.001907136,1.866536829,2.610591175
-0.001907006,1.873734359,2.618704992
-0.001906876,1.876433433,2.619606527
-0.001906746,1.875533742,2.623212668
-0.001906616,1.870135594,2.620508062
-0.001906486,1.864737446,2.615098851
-0.001906356,1.86023899,2.61329578
-0.001906226,1.857539916,2.609689639
-0.001906096,1.862938063,2.615098851
-0.001905966,1.859339298,2.615098851
-0.001905836,1.858439607,2.615098851
-0.001905706,1.852141768,2.616000386
-0.001905576,1.851242076,2.614197316
-0.001905446,1.852141768,2.61329578
-0.001905316,1.847643311,2.603378893
-0.001905186,1.845843928,2.609689639
-0.001905056,1.848543002,2.608788104
-0.001904926,1.84674362,2.609689639
-0.001904796,1.844944237,2.607886569
-0.001904666,1.841345472,2.610591175
-0.001904536,1.844944237,2.612394245
-0.001904406,1.834147941,2.615098851
-0.001904276,1.831448867,2.61149271
-0.001904146,1.834147941,2.609689639
-0.001904016,1.831448867,2.607886569
-0.001903886,1.826950411,2.608788104
-0.001903756,1.826050719,2.606985034
-0.001903626,1.817053806,2.606083498
-0.001903496,1.818853189,2.600674287
-0.001903366,1.809856276,2.597068146
-0.001903236,1.809856276,2.606083498
-0.001903106,1.808956584,2.609689639
-0.001902976,1.817053806,2.616901921
-0.001902846,1.810755967,2.61149271
-0.001902716,1.810755967,2.610591175
-0.001902586,1.801759054,2.610591175
-0.001902456,1.802658745,2.605181963
-0.001902326,1.808056893,2.609689639
-0.001902196,1.80625751,2.608788104
-0.001902066,1.802658745,2.607886569
-0.001901936,1.800859363,2.609689639
-0.001901806,1.802658745,2.609689639
-0.001901676,1.798160289,2.606083498
-0.001901546,1.800859363,2.606083498
-0.001901416,1.802658745,2.612394245
-0.001901286,1.792762141,2.606985034
-0.001901156,1.790962758,2.606083498
-0.001901026,1.790962758,2.599772752
-0.001900896,1.794561523,2.609689639
-0.001900766,1.794561523,2.608788104
-0.001900636,1.786464301,2.607886569
-0.001900506,1.787363993,2.604280428
-0.001900376,1.787363993,2.605181963
-0.001900246,1.786464301,2.610591175
-0.001900116,1.784664919,2.607886569
-0.001899986,1.786464301,2.612394245
-0.001899856,1.780166462,2.616000386
-0.001899726,1.777467388,2.615098851
-0.001899596,1.775668006,2.610591175
-0.001899466,1.772968932,2.609689639
-0.001899336,1.779266771,2.609689639
-0.001899206,1.763972019,2.61149271
-0.001899076,1.768470475,2.606083498
-0.001898946,1.765771401,2.606985034
-0.001898816,1.758573871,2.603378893
-0.001898686,1.763072327,2.601575822
-0.001898556,1.766671092,2.606083498
-0.001898426,1.759473562,2.605181963
-0.001898296,1.754975105,2.604280428
-0.001898166,1.756774488,2.607886569
-0.001898036,1.754975105,2.605181963
-0.001897906,1.756774488,2.606985034
-0.001897776,1.754975105,2.609689639
-0.001897646,1.746877883,2.606083498
-0.001897516,1.738780662,2.601575822
-0.001897386,1.745078501,2.603378893
-0.001897256,1.742379427,2.617803457
-0.001897126,1.746877883,2.610591175
-0.001896996,1.743279118,2.61149271
-0.001896866,1.738780662,2.607886569
-0.001896736,1.736081588,2.605181963
-0.001896606,1.73788097,2.606985034
-0.001896476,1.736981279,2.61329578
-0.001896346,1.743279118,2.61329578
-0.001896216,1.733382514,2.609689639
-0.001896086,1.727984366,2.615098851
-0.001895956,1.727084675,2.616000386
-0.001895826,1.726184983,2.610591175
-0.001895696,1.725285292,2.609689639
-0.001895566,1.726184983,2.598871216
-0.001895436,1.726184983,2.603378893
-0.001895306,1.718087761,2.598871216
-0.001895176,1.718987453,2.606083498
-0.001895046,1.718087761,2.600674287
-0.001894916,1.714488996,2.597969681
-0.001894786,1.718087761,2.598871216
-0.001894656,1.709990539,2.608788104
-0.001894526,1.711789922,2.612394245
-0.001894396,1.711789922,2.609689639
-0.001894266,1.702793009,2.612394245
-0.001894136,1.699194244,2.625917274
-0.001894006,1.706391774,2.620508062
-0.001893876,1.700093935,2.623212668
-0.001893746,1.702793009,2.624114203
-0.001893616,1.694695787,2.616901921
-0.001893486,1.695595478,2.614197316
-0.001893356,1.692896404,2.609689639
-0.001893226,1.691996713,2.602477357
-0.001893096,1.69019733,2.602477357
-0.001892966,1.687498257,2.603378893
-0.001892836,1.683899491,2.599772752
-0.001892706,1.691097022,2.591658934
-0.001892576,1.683899491,2.597969681
-0.001892446,1.687498257,2.581742047
-0.001892316,1.681200417,2.589855864
-0.001892186,1.681200417,2.587151258
-0.001892056,1.680300726,2.595265075
-0.001891926,1.678501343,2.599772752
-0.001891796,1.674002887,2.602477357
-0.001891666,1.670404122,2.61149271
-0.001891536,1.672203504,2.61149271
-0.001891406,1.671303813,2.612394245
-0.001891276,1.675802269,2.608788104
-0.001891146,1.665005974,2.609689639
-0.001891016,1.663206591,2.610591175
-0.001890886,1.6623069,2.61329578
-0.001890756,1.666805356,2.612394245
-0.001890626,1.664106282,2.616000386
-0.001890496,1.658708134,2.608788104
-0.001890366,1.665905665,2.61329578
-0.001890236,1.665905665,2.615098851
-0.001890106,1.666805356,2.608788104
-0.001889976,1.657808443,2.606083498
-0.001889846,1.659607826,2.606083498
-0.001889716,1.651510604,2.598871216
-0.001889586,1.64881153,2.608788104
-0.001889456,1.64881153,2.591658934
-0.001889326,1.655109369,2.600674287
-0.001889196,1.647911839,2.59256047
-0.001889066,1.644313073,2.602477357
-0.001888936,1.644313073,2.603378893
-0.001888806,1.641613999,2.600674287
-0.001888676,1.638015234,2.610591175
-0.001888546,1.633516777,2.603378893
-0.001888416,1.63531616,2.604280428
-0.001888286,1.627218938,2.607886569
-0.001888156,1.632617086,2.604280428
-0.001888026,1.633516777,2.602477357
-0.001887896,1.630817704,2.602477357
-0.001887766,1.63531616,2.603378893
-0.001887636,1.631717395,2.606083498
-0.001887506,1.624519864,2.602477357
-0.001887376,1.626319247,2.609689639
-0.001887246,1.620921099,2.606083498
-0.001887116,1.620921099,2.606985034
-0.001886986,1.61462326,2.597068146
-0.001886856,1.624519864,2.598871216
-0.001886726,1.61462326,2.609689639
-0.001886596,1.613723568,2.602477357
-0.001886466,1.611024495,2.612394245
-0.001886336,1.605626347,2.61329578
-0.001886206,1.602027581,2.609689639
-0.001886076,1.604726655,2.604280428
-0.001885946,1.606526038,2.598871216
-0.001885816,1.602927273,2.606083498
-0.001885686,1.605626347,2.606985034
-0.001885556,1.603826964,2.602477357
-0.001885426,1.594830051,2.609689639
-0.001885296,1.589431903,2.605181963
-0.001885166,1.60112789,2.603378893
-0.001885036,1.599328507,2.603378893
-0.001884906,1.598428816,2.606985034
-0.001884776,1.602927273,2.608788104
-0.001884646,1.591231286,2.604280428
-0.001884516,1.589431903,2.600674287
-0.001884386,1.584933446,2.603378893
-0.001884256,1.589431903,2.596166611
-0.001884126,1.575936533,2.604280428
-0.001883996,1.581334681,2.601575822
-0.001883866,1.579535298,2.593462005
-0.001883736,1.573237459,2.597068146
-0.001883606,1.58043499,2.597969681
-0.001883476,1.575036842,2.601575822
-0.001883346,1.574137151,2.603378893
-0.001883216,1.575036842,2.602477357
-0.001883086,1.578635607,2.604280428
-0.001882956,1.570538385,2.598871216
-0.001882826,1.570538385,2.603378893
-0.001882696,1.570538385,2.606083498
-0.001882566,1.563340855,2.601575822
-0.001882436,1.560641781,2.604280428
-0.001882306,1.564240546,2.602477357
-0.001882176,1.559742089,2.612394245
-0.001882046,1.549845485,2.597969681
-0.001881916,1.554343942,2.598871216
-0.001881786,1.549845485,2.602477357
-0.001881656,1.555243633,2.599772752
-0.001881526,1.555243633,2.606985034
-0.001881396,1.547146411,2.602477357
-0.001881266,1.548046102,2.599772752
-0.001881136,1.545347028,2.603378893
-0.001881006,1.55344425,2.598871216
-0.001880876,1.535450424,2.601575822
-0.001880746,1.534550733,2.601575822
-0.001880616,1.540848572,2.602477357
-0.001880486,1.536350115,2.603378893
-0.001880356,1.537249807,2.602477357
-0.001880226,1.537249807,2.597068146
-0.001880096,1.533651041,2.598871216
-0.001879966,1.529152585,2.601575822
-0.001879836,1.529152585,2.597068146
-0.001879706,1.528252893,2.602477357
-0.001879576,1.530951967,2.612394245
-0.001879446,1.525553819,2.61149271
-0.001879316,1.521055363,2.601575822
-0.001879186,1.521055363,2.61149271
-0.001879056,1.517456598,2.608788104
-0.001878926,1.512958141,2.610591175
-0.001878796,1.508459684,2.602477357
-0.001878666,1.510259067,2.606083498
-0.001878536,1.512958141,2.61329578
-0.001878406,1.520155671,2.610591175
-0.001878276,1.513857832,2.607886569
-0.001878146,1.51925598,2.603378893
-0.001878016,1.512958141,2.612394245
-0.001877886,1.513857832,2.610591175
-0.001877756,1.511158758,2.609689639
-0.001877626,1.510259067,2.602477357
-0.001877496,1.499462771,2.597969681
-0.001877366,1.50576061,2.599772752
-0.001877236,1.49856308,2.606083498
-0.001877106,1.492265241,2.596166611
-0.001876976,1.492265241,2.600674287
-0.001876846,1.496763697,2.603378893
-0.001876716,1.494964315,2.593462005
-0.001876586,1.489566167,2.601575822
-0.001876456,1.488666475,2.596166611
-0.001876326,1.482368636,2.597068146
-0.001876196,1.48506771,2.600674287
-0.001876066,1.484168019,2.593462005
-0.001875936,1.483268327,2.596166611
-0.001875806,1.480569253,2.601575822
-0.001875676,1.476970488,2.593462005
-0.001875546,1.481468945,2.591658934
-0.001875416,1.47787018,2.596166611
-0.001875286,1.47787018,2.596166611
-0.001875156,1.475171106,2.601575822
-0.001875026,1.475171106,2.595265075
-0.001874896,1.476070797,2.599772752
-0.001874766,1.468873266,2.596166611
-0.001874636,1.466174192,2.606985034
-0.001874506,1.47157234,2.608788104
-0.001874376,1.47157234,2.600674287
-0.001874246,1.463475118,2.606083498
-0.001874116,1.468873266,2.61149271
-0.001873986,1.463475118,2.615098851
-0.001873856,1.468873266,2.615098851
-0.001873726,1.459876353,2.61149271
-0.001873596,1.456277588,2.603378893
-0.001873466,1.454478205,2.608788104
-0.001873336,1.449979749,2.601575822
-0.001873206,1.451779131,2.598871216
-0.001873076,1.445481292,2.602477357
-0.001872946,1.447280675,2.601575822
-0.001872816,1.449080057,2.602477357
-0.001872686,1.441882527,2.606083498
-0.001872556,1.438283762,2.609689639
-0.001872426,1.441882527,2.605181963
-0.001872296,1.444581601,2.605181963
-0.001872166,1.436484379,2.605181963
-0.001872036,1.431985922,2.61149271
-0.001871906,1.438283762,2.608788104
-0.001871776,1.427487466,2.609689639
-0.001871646,1.434684996,2.608788104
-0.001871516,1.433785305,2.61329578
-0.001871386,1.428387157,2.608788104
-0.001871256,1.427487466,2.604280428
-0.001871126,1.425688083,2.591658934
-0.001870996,1.427487466,2.591658934
-0.001870866,1.425688083,2.597068146
-0.001870736,1.424788392,2.597068146
-0.001870606,1.409493639,2.595265075
-0.001870476,1.41669117,2.59436354
-0.001870346,1.419390244,2.600674287
-0.001870216,1.415791479,2.599772752
-0.001870086,1.412192713,2.603378893
-0.001869956,1.408593948,2.603378893
-0.001869826,1.413092405,2.601575822
-0.001869696,1.415791479,2.602477357
-0.001869566,1.406794565,2.607886569
-0.001869436,1.4031958,2.608788104
-0.001869306,1.406794565,2.604280428
-0.001869176,1.401396418,2.600674287
-0.001869046,1.402296109,2.606083498
-0.001868916,1.405894874,2.603378893
-0.001868786,1.404995183,2.603378893
-0.001868656,1.400496726,2.602477357
-0.001868526,1.391499813,2.595265075
-0.001868396,1.394198887,2.587151258
-0.001868266,1.394198887,2.591658934
-0.001868136,1.39599827,2.585348188
-0.001868006,1.388800739,2.586249723
-0.001867876,1.388800739,2.578135906
-0.001867746,1.3825029,2.578135906
-0.001867616,1.386101665,2.578135906
-0.001867486,1.378904135,2.582643582
-0.001867356,1.378904135,2.582643582
-0.001867226,1.378004443,2.590757399
-0.001867096,1.375305369,2.598871216
-0.001866966,1.371706604,2.599772752
-0.001866836,1.378904135,2.607886569
-0.001866706,1.373505987,2.615098851
-0.001866576,1.356411852,2.620508062
-0.001866446,1.364509074,2.625015739
-0.001866316,1.364509074,2.62862188
-0.001866186,1.362709691,2.638538767
-0.001866056,1.373505987,2.637637232
-0.001865926,1.36900753,2.637637232
-0.001865796,1.359110926,2.62862188
-0.001865666,1.366308456,2.631326485
-0.001865536,1.359110926,2.63042495
-0.001865406,1.35551216,2.63042495
-0.001865276,1.352813086,2.618704992
-0.001865146,1.353712778,2.617803457
-0.001865016,1.352813086,2.608788104
-0.001864886,1.354612469,2.604280428
-0.001864756,1.354612469,2.597969681
-0.001864626,1.350114012,2.587151258
-0.001864496,1.346515247,2.588954329
-0.001864366,1.342916482,2.588954329
-0.001864236,1.344715865,2.5754313
-0.001864106,1.342016791,2.57362823
-0.001863976,1.333919569,2.580840512
-0.001863846,1.335718951,2.5754313
-0.001863716,1.340217408,2.574529765
-0.001863586,1.338418025,2.580840512
-0.001863456,1.337518334,2.581742047
-0.001863326,1.329421112,2.584446652
-0.001863196,1.329421112,2.584446652
-0.001863066,1.328521421,2.590757399
-0.001862936,1.323123273,2.589855864
-0.001862806,1.326722038,2.591658934
-0.001862676,1.323123273,2.591658934
-0.001862546,1.324022964,2.596166611
-0.001862416,1.316825434,2.601575822
-0.001862286,1.317725125,2.607886569
-0.001862156,1.31412636,2.608788104
-0.001862026,1.316825434,2.616901921
-0.001861896,1.313226668,2.619606527
-0.001861766,1.319524508,2.63042495
-0.001861636,1.312326977,2.629523415
-0.001861506,1.313226668,2.627720344
-0.001861376,1.308728212,2.629523415
-0.001861246,1.308728212,2.625917274
-0.001861116,1.306928829,2.621409598
-0.001860986,1.302430373,2.623212668
-0.001860856,1.310527594,2.624114203
-0.001860726,1.295232842,2.61149271
-0.001860596,1.298831607,2.606083498
-0.001860466,1.301530681,2.604280428
-0.001860336,1.294333151,2.602477357
-0.001860206,1.295232842,2.588052793
-0.001860076,1.291634077,2.59256047
-0.001859946,1.291634077,2.590757399
-0.001859816,1.288035312,2.588052793
-0.001859686,1.285336238,2.591658934
-0.001859556,1.281737472,2.588954329
-0.001859426,1.284436546,2.583545117
-0.001859296,1.289834694,2.580840512
-0.001859166,1.291634077,2.581742047
-0.001859036,1.27993809,2.5754313
-0.001858906,1.279038398,2.586249723
-0.001858776,1.279038398,2.586249723
-0.001858646,1.276339324,2.586249723
-0.001858516,1.276339324,2.585348188
-0.001858386,1.27364025,2.590757399
-0.001858256,1.267342411,2.578135906
-0.001858126,1.26644272,2.588954329
-0.001857996,1.27364025,2.588052793
-0.001857866,1.270041485,2.588052793
-0.001857736,1.268242103,2.597969681
-0.001857606,1.262843955,2.599772752
-0.001857476,1.261044572,2.604280428
-0.001857346,1.261044572,2.606985034
-0.001857216,1.260144881,2.606083498
-0.001857086,1.261944263,2.607886569
-0.001856956,1.251147968,2.61149271
-0.001856826,1.254746733,2.608788104
-0.001856696,1.256546115,2.61149271
-0.001856566,1.253847041,2.619606527
-0.001856436,1.242151054,2.619606527
-0.001856306,1.24574982,2.616000386
-0.001856176,1.246649511,2.625015739
-0.001856046,1.244850128,2.625015739
-0.001855916,1.246649511,2.617803457
-0.001855786,1.241251363,2.625015739
-0.001855656,1.241251363,2.625015739
-0.001855526,1.248448894,2.621409598
-0.001855396,1.24574982,2.615098851
-0.001855266,1.243050746,2.61329578
-0.001855136,1.247549202,2.612394245
-0.001855006,1.236752906,2.606985034
-0.001854876,1.240351672,2.609689639
-0.001854746,1.234053832,2.604280428
-0.001854616,1.228655685,2.598871216
-0.001854486,1.228655685,2.596166611
-0.001854356,1.23225445,2.589855864
-0.001854226,1.229555376,2.59256047
-0.001854096,1.222357845,2.583545117
-0.001853966,1.221458154,2.586249723
-0.001853836,1.220558463,2.582643582
-0.001853706,1.214260624,2.586249723
-0.001853576,1.213360932,2.586249723
-0.001853446,1.208862476,2.590757399
-0.001853316,1.206163402,2.591658934
-0.001853186,1.215160315,2.582643582
-0.001853056,1.215160315,2.588052793
-0.001852926,1.207962784,2.589855864
-0.001852796,1.207962784,2.59436354
-0.001852666,1.20526371,2.597068146
-0.001852536,1.203464328,2.604280428
-0.001852406,1.200765254,2.596166611
-0.001852276,1.206163402,2.605181963
-0.001852146,1.204364019,2.601575822
-0.001852016,1.200765254,2.604280428
-0.001851886,1.201664945,2.606083498
-0.001851756,1.197166488,2.606083498
-0.001851626,1.193567723,2.61149271
-0.001851496,1.192668032,2.607886569
-0.001851366,1.186370193,2.606083498
-0.001851236,1.181871736,2.609689639
-0.001851106,1.182771427,2.604280428
-0.001850976,1.183671119,2.609689639
-0.001850846,1.18457081,2.603378893
-0.001850716,1.188169575,2.607886569
-0.001850586,1.181871736,2.599772752
-0.001850456,1.180072353,2.602477357
-0.001850326,1.175573897,2.603378893
-0.001850196,1.179172662,2.597969681
-0.001850066,1.179172662,2.600674287
-0.001849936,1.18457081,2.59256047
-0.001849806,1.17107544,2.600674287
-0.001849676,1.175573897,2.59256047
-0.001849546,1.179172662,2.593462005
-0.001849416,1.170175749,2.591658934
-0.001849286,1.17107544,2.591658934
-0.001849156,1.164777601,2.590757399
-0.001849026,1.170175749,2.588954329
-0.001848896,1.17107544,2.589855864
-0.001848766,1.170175749,2.587151258
-0.001848636,1.16387791,2.578135906
-0.001848506,1.166576984,2.587151258
-0.001848376,1.155780688,2.589855864
-0.001848246,1.16387791,2.598871216
-0.001848116,1.154880997,2.602477357
-0.001847986,1.154880997,2.601575822
-0.001847856,1.15758007,2.606083498
-0.001847726,1.15758007,2.603378893
-0.001847596,1.148583157,2.605181963
-0.001847466,1.146783775,2.608788104
-0.001847336,1.146783775,2.599772752
-0.001847206,1.144084701,2.603378893
-0.001847076,1.137786862,2.602477357
-0.001846946,1.139586244,2.606083498
-0.001846816,1.137786862,2.599772752
-0.001846686,1.128789948,2.599772752
-0.001846556,1.132388714,2.612394245
-0.001846426,1.130589331,2.607886569
-0.001846296,1.134188096,2.609689639
-0.001846166,1.135087788,2.606985034
-0.001846036,1.124291492,2.606083498
-0.001845906,1.127890257,2.597068146
-0.001845776,1.118893344,2.591658934
-0.001845646,1.127890257,2.597969681
-0.001845516,1.125191183,2.595265075
-0.001845386,1.125191183,2.59256047
-0.001845256,1.125191183,2.59436354
-0.001845126,1.119793035,2.591658934
-0.001844996,1.1233918,2.596166611
-0.001844866,1.118893344,2.597969681
-0.001844736,1.115294579,2.588954329
-0.001844606,1.115294579,2.59436354
-0.001844476,1.115294579,2.588954329
-0.001844346,1.112595505,2.586249723
-0.001844216,1.109896431,2.586249723
-0.001844086,1.107197357,2.596166611
-0.001843956,1.104498283,2.59436354
-0.001843826,1.100899517,2.593462005
-0.001843696,1.104498283,2.599772752
-0.001843566,1.103598591,2.587151258
-0.001843436,1.107197357,2.589855864
-0.001843306,1.098200444,2.603378893
-0.001843176,1.09550137,2.601575822
-0.001843046,1.1026989,2.597068146
-0.001842916,1.100899517,2.600674287
-0.001842786,1.096401061,2.601575822
-0.001842656,1.091002913,2.596166611
-0.001842526,1.088303839,2.598871216
-0.001842396,1.088303839,2.605181963
-0.001842266,1.087404148,2.606083498
-0.001842136,1.083805382,2.600674287
-0.001842006,1.082905691,2.598871216
-0.001841876,1.083805382,2.598871216
-0.001841746,1.083805382,2.610591175
-0.001841616,1.082905691,2.602477357
-0.001841486,1.078407235,2.596166611
-0.001841356,1.075708161,2.593462005
-0.001841226,1.080206617,2.595265075
-0.001841096,1.073908778,2.59436354
-0.001840966,1.074808469,2.59436354
-0.001840836,1.081106309,2.598871216
-0.001840706,1.070310013,2.59256047
-0.001840576,1.071209704,2.596166611
-0.001840446,1.06851063,2.598871216
-0.001840316,1.069410321,2.591658934
-0.001840186,1.066711247,2.584446652
-0.001840056,1.066711247,2.595265075
-0.001839926,1.067610939,2.588052793
-0.001839796,1.062212791,2.593462005
-0.001839666,1.050516804,2.591658934
-0.001839536,1.056814643,2.596166611
-0.001839406,1.060413408,2.593462005
-0.001839276,1.058614026,2.597969681
-0.001839146,1.05501526,2.600674287
-0.001839016,1.04781773,2.59256047
-0.001838886,1.051416495,2.595265075
-0.001838756,1.042419582,2.595265075
-0.001838626,1.049617112,2.59256047
-0.001838496,1.049617112,2.597068146
-0.001838366,1.04781773,2.598871216
-0.001838236,1.044218964,2.597068146
-0.001838106,1.048717421,2.588052793
-0.001837976,1.041519891,2.596166611
-0.001837846,1.039720508,2.601575822
-0.001837716,1.040620199,2.597969681
-0.001837586,1.037021434,2.595265075
-0.001837456,1.031623286,2.601575822
-0.001837326,1.035222051,2.59256047
-0.001837196,1.037021434,2.606985034
-0.001837066,1.029823903,2.601575822
-0.001836936,1.03432236,2.59436354
-0.001836806,1.024425755,2.601575822
-0.001836676,1.032522977,2.605181963
-0.001836546,1.031623286,2.600674287
-0.001836416,1.028924212,2.601575822
-0.001836286,1.022626373,2.606083498
-0.001836156,1.021726682,2.600674287
-0.001836026,1.024425755,2.595265075
